Subject,Running,Correct_Response,Trigger,List1,List1.Sample,Prime,Target,Target2.ACC,Target2.RT
26,List2,5,245,107,156,arbory,arb,0,344
26,List2,5,245,108,114,curatory,curat,1,662
26,List2,5,245,109,47,dormitory,dormit,0,0
26,List2,5,245,110,199,olfactory,olfact,1,466
26,List2,5,245,111,18,territory,territ,1,808
26,List2,5,245,112,147,domineer,domin,0,0
26,List2,5,245,113,183,mutineer,mutin,0,222
26,List2,5,245,114,7,celestify,celest,1,549
26,List2,5,245,115,61,corporify,corpor,1,274
26,List2,5,245,116,149,daintify,daint,0,671
26,List2,5,245,117,180,dandify,dand,0,470
26,List2,5,245,118,102,fructify,fruct,0,787
26,List2,5,245,119,169,sensify,sens,0,507
26,List2,5,245,120,186,veneer,ven,0,471
26,List2,5,245,121,98,reindeer,reind,1,1266
26,List2,5,245,122,5,carbineer,carbin,0,453
26,List2,5,245,123,170,donatory,donat,1,779
26,List2,5,245,124,111,excretory,excret,1,1301
26,List2,5,245,125,92,gustatory,gustat,1,689
26,List2,5,245,126,95,monitory,monit,1,738
26,List2,5,245,127,135,purgatory,purgat,1,747
26,List2,5,245,128,50,rectory,rect,1,680
26,List2,5,245,129,141,refectory,refect,0,636
26,List2,5,245,130,80,revisory,revis,1,639
26,List2,5,245,131,33,senatory,senat,1,659
26,List2,5,245,132,112,signatory,signat,0,541
26,List2,5,245,133,64,alkalify,alkal,1,1699
26,List2,5,245,134,109,calcify,calc,1,725
26,List2,5,245,135,28,calorify,calor,0,450
26,List2,5,245,136,63,capacify,capac,1,626
26,List2,5,245,137,187,diabolify,diabol,0,343
26,List2,5,245,138,74,horrify,horr,1,605
26,List2,5,245,139,54,modify,mod,0,800
26,List2,5,245,140,10,prettify,prett,0,573
26,List2,5,245,141,88,stratify,strat,0,656
26,List2,5,245,142,182,terrify,terr,0,486
26,List2,5,245,143,72,damnatory,damnat,0,268
26,List2,5,245,144,34,piscatory,piscat,0,0
26,List2,5,245,145,11,darling,dar,1,982
26,List2,5,245,146,200,sibling,sib,1,762
26,List2,5,245,147,115,wisdom,wis,1,614
26,List2,5,245,148,57,offertory,offert,1,929
26,List2,5,245,149,166,crematory,cremat,1,659
26,List2,5,245,150,17,carnify,carn,0,672
26,List2,5,246,151,70,eternish,etern,1,772
26,List2,5,246,152,9,guinness,guin,0,470
26,List2,5,246,153,58,simply,simp,0,0
26,List2,5,246,154,81,brambly,bramb,1,615
26,List2,5,246,155,192,grizzly,grizz,0,353
26,List2,5,246,156,51,sprightly,spright,1,1352
26,List2,5,246,157,94,brinish,brin,0,914
26,List2,5,246,158,124,flemish,flem,0,1528
26,List2,5,246,159,86,skirmish,skirm,0,679
26,List2,5,246,160,73,varnish,varn,0,477
26,List2,5,246,161,55,aspirator,aspirat,0,432
26,List2,5,246,162,188,aviator,aviat,1,799
26,List2,5,246,163,82,bachelor,bachel,0,326
26,List2,5,246,164,13,corridor,corrid,1,790
26,List2,5,246,165,41,creator,creat,0,421
26,List2,5,246,166,91,realtor,realt,0,785
26,List2,5,246,167,108,broiden,broid,1,853
26,List2,5,246,168,65,burden,burd,1,883
26,List2,5,246,169,146,spearmen,spearm,0,822
26,List2,5,246,170,40,spoken,spok,0,204
26,List2,5,246,171,128,stamen,stam,0,425
26,List2,5,246,172,75,trouser,trous,1,653
26,List2,5,246,173,117,smoulder,smould,0,631
26,List2,5,246,174,71,spinster,spinst,1,724
26,List2,5,246,175,84,tamper,tamp,1,743
26,List2,5,246,176,164,thunder,thund,0,434
26,List2,5,246,177,19,monger,mong,1,680
26,List2,5,246,178,143,pamper,pamp,0,0
26,List2,5,246,179,113,semester,semest,0,430
26,List2,5,246,180,178,hamper,hamp,0,245
26,List2,5,246,181,104,jasper,jasp,1,1084
26,List2,5,246,182,119,dander,dand,1,751
26,List2,5,246,183,197,cluster,clust,1,425
26,List2,5,246,184,116,clyster,clyst,1,423
26,List2,5,246,185,125,betroth,betro,1,728
26,List2,5,246,186,97,birth,bir,1,642
26,List2,5,246,187,77,belly,bel,1,758
26,List2,5,246,188,196,comply,comp,0,0
26,List2,5,246,189,14,purply,purp,1,671
26,List2,5,246,190,140,spindly,spind,0,604
26,List2,5,246,191,53,sprawly,spraw,0,303
26,List2,5,246,192,76,brackish,brack,1,1101
26,List2,5,246,193,4,snakish,snak,0,429
26,List2,5,246,194,163,condor,cond,0,338
26,List2,5,246,195,23,curator,curat,1,721
26,List2,5,246,196,167,harbor,harb,0,459
26,List2,5,246,197,131,mirror,mirr,1,610
26,List2,5,246,198,39,lichen,lich,0,0
26,List2,5,246,199,195,women,wom,0,338
26,List2,5,246,200,123,tinder,tind,0,441
27,List1,6,1,1,116,breadth,bread,1,435
27,List1,6,2,2,137,hearth,hear,1,671
27,List1,6,3,3,14,youth,you,1,658
27,List1,6,8,8,120,career,car,1,675
27,List1,6,9,9,134,ratify,rat,1,662
27,List1,6,10,10,27,factory,fact,1,557
27,List1,6,11,11,192,pillory,pill,1,756
27,List1,6,15,15,52,seedling,seed,1,547
27,List1,6,16,16,177,warmth,warm,1,648
27,List1,6,17,17,145,fourth,four,1,794
27,List1,6,18,18,113,boyhood,boy,1,506
27,List1,6,19,19,171,eleventh,eleven,1,840
27,List1,6,20,20,13,sixth,six,1,642
27,List1,6,21,21,123,duckling,duck,1,548
27,List1,6,22,22,95,stardom,star,1,565
27,List1,6,23,23,45,manhood,man,1,570
27,List1,6,33,33,155,cashier,cash,1,580
27,List1,6,34,34,154,solidify,solid,1,771
27,List1,6,35,35,183,fortify,fort,1,562
27,List1,6,36,36,6,profiteer,profit,1,688
27,List1,6,37,37,151,directory,direct,1,859
27,List1,6,38,38,127,armory,arm,1,717
27,List1,6,39,39,108,acidify,acid,1,816
27,List1,6,40,40,191,frontier,front,1,620
27,List1,6,41,41,121,humidify,humid,1,563
27,List1,6,51,51,64,witness,wit,1,822
27,List1,6,53,53,197,listen,list,0,1102
27,List1,6,54,54,76,pastor,past,1,842
27,List1,6,55,55,17,banish,ban,1,619
27,List1,6,56,56,53,heathen,heath,0,531
27,List1,6,57,57,70,mister,mist,1,696
27,List1,6,58,58,33,raptor,rapt,0,775
27,List1,6,65,65,166,helpless,help,1,694
27,List1,6,66,66,39,chiefly,chief,1,624
27,List1,6,67,67,161,strongly,strong,1,910
27,List1,6,68,68,75,deafness,deaf,1,801
27,List1,6,69,69,11,deadly,dead,1,658
27,List1,6,70,70,142,sickness,sick,1,513
27,List1,6,71,71,179,worthless,worth,1,665
27,List1,6,72,72,78,thankless,thank,1,673
27,List1,6,73,73,147,toothless,tooth,1,690
27,List1,6,83,83,189,tractor,tract,1,1020
27,List1,6,84,84,114,sculptor,sculpt,1,810
27,List1,6,85,85,54,selfish,self,1,580
27,List1,6,86,86,21,freshen,fresh,1,460
27,List1,6,87,87,97,debtor,debt,1,646
27,List1,6,88,88,7,prayer,pray,1,824
27,List1,6,89,89,185,professor,profess,0,523
27,List1,6,90,90,146,soften,soft,1,890
27,List1,6,91,91,23,fasten,fast,1,652
27,List1,6,104,4,184,breadth,kind,1,539
27,List1,6,105,5,32,hearth,dump,1,727
27,List1,6,106,6,38,youth,ran,1,568
27,List1,6,107,7,94,pillory,dear,1,557
27,List1,6,112,12,129,career,hick,0,1558
27,List1,6,113,13,138,ratify,audit,1,1040
27,List1,6,114,14,84,factory,test,1,579
27,List1,6,124,24,22,seedling,bore,1,1276
27,List1,6,125,25,180,warmth,ten,1,809
27,List1,6,126,26,25,fourth,free,1,557
27,List1,6,127,27,79,boyhood,king,1,689
27,List1,6,128,28,19,eleventh,sap,1,1140
27,List1,6,129,29,193,sixth,earth,1,916
27,List1,6,130,30,55,duckling,grow,1,596
27,List1,6,131,31,89,stardom,serf,1,941
27,List1,6,132,32,85,manhood,heal,1,611
27,List1,6,142,42,132,cashier,class,1,903
27,List1,6,143,43,152,solidify,hotel,1,763
27,List1,6,144,44,128,fortify,market,1,709
27,List1,6,145,45,195,profiteer,just,1,685
27,List1,6,146,46,157,directory,court,1,956
27,List1,6,147,47,59,armory,null,1,797
27,List1,6,148,48,12,acidify,racket,1,1186
27,List1,6,149,49,162,frontier,musket,1,981
27,List1,6,150,50,163,humidify,cloth,1,1381
27,List1,6,152,52,160,witness,imp,1,925
27,List1,6,159,59,91,listen,flow,1,684
27,List1,6,160,60,196,pastor,trait,1,685
27,List1,6,161,61,158,banish,limb,1,901
27,List1,6,162,62,104,heathen,hung,1,568
27,List1,6,163,63,4,mister,poll,1,1480
27,List1,6,164,64,44,raptor,van,1,554
27,List1,6,174,74,112,helpless,weak,1,842
27,List1,6,175,75,34,chiefly,great,1,703
27,List1,6,176,76,126,strongly,ill,1,845
27,List1,6,177,77,187,deafness,calm,1,732
27,List1,6,178,78,80,deadly,death,1,602
27,List1,6,179,79,109,sickness,waif,0,993
27,List1,6,180,80,15,worthless,high,1,915
27,List1,6,181,81,188,thankless,stain,1,796
27,List1,6,182,82,47,toothless,war,1,555
27,List1,6,192,92,118,tractor,draw,1,555
27,List1,6,193,93,50,sculptor,green,1,467
27,List1,6,194,94,87,selfish,book,1,876
27,List1,6,195,95,41,freshen,drunk,1,857
27,List1,6,196,96,5,debtor,fool,1,936
27,List1,6,197,97,190,prayer,freak,1,548
27,List1,6,198,98,173,professor,flax,0,712
27,List1,6,199,99,63,soften,hunt,1,614
27,List1,6,200,100,71,fasten,sail,1,792
27,List2,6,4,4,104,kindling,kind,1,741
27,List2,6,5,5,7,dumpling,dump,1,471
27,List2,6,6,6,2,random,ran,1,526
27,List2,6,7,7,49,dearth,dear,1,528
27,List2,6,12,12,95,hickory,hick,0,764
27,List2,6,13,13,110,auditory,audit,1,695
27,List2,6,14,14,108,testify,test,1,1102
27,List2,6,24,24,43,boredom,bore,1,488
27,List2,6,25,25,186,tenth,ten,0,537
27,List2,6,26,26,67,freedom,free,1,789
27,List2,6,27,27,196,kingdom,king,1,555
27,List2,6,28,28,41,sapling,sap,1,607
27,List2,6,29,29,11,earthling,earth,1,608
27,List2,6,30,30,183,growth,grow,1,512
27,List2,6,31,31,162,serfdom,serf,1,1011
27,List2,6,32,32,135,health,heal,1,837
27,List2,6,42,42,158,classify,class,1,643
27,List2,6,43,43,54,hotelier,hotel,1,514
27,List2,6,44,44,94,marketeer,market,1,627
27,List2,6,45,45,83,justify,just,1,977
27,List2,6,46,46,62,courtier,court,1,587
27,List2,6,47,47,118,nullify,null,1,665
27,List2,6,48,48,154,racketeer,racket,1,530
27,List2,6,49,49,141,musketeer,musket,1,927
27,List2,6,50,50,59,clothier,cloth,1,587
27,List2,6,52,52,69,imply,imp,1,622
27,List2,6,59,59,200,flower,flow,1,525
27,List2,6,60,60,5,traitor,trait,1,454
27,List2,6,61,61,96,limber,limb,1,796
27,List2,6,62,62,113,hunger,hung,1,704
27,List2,6,63,63,106,pollen,poll,1,758
27,List2,6,64,64,93,vanish,van,1,803
27,List2,6,74,74,116,weakness,weak,1,665
27,List2,6,75,75,146,greatly,great,1,696
27,List2,6,76,76,161,illness,ill,1,899
27,List2,6,77,77,191,calmness,calm,1,674
27,List2,6,78,78,166,deathlike,death,1,484
27,List2,6,79,79,100,waiflike,waif,0,853
27,List2,6,80,80,6,highly,high,1,502
27,List2,6,81,81,82,stainless,stain,1,665
27,List2,6,82,82,152,warlike,war,1,505
27,List2,6,92,92,169,drawer,draw,1,453
27,List2,6,93,93,144,greenish,green,1,575
27,List2,6,94,94,20,bookish,book,1,898
27,List2,6,95,95,3,drunken,drunk,1,630
27,List2,6,96,96,36,foolish,fool,1,605
27,List2,6,97,97,90,freakish,freak,1,706
27,List2,6,98,98,30,flaxen,flax,0,869
27,List2,6,99,99,1,hunter,hunt,1,478
27,List2,6,100,100,56,sailor,sail,1,699
27,List2,6,101,1,37,kindling,bread,1,534
27,List2,6,102,2,22,dumpling,hear,1,498
27,List2,6,103,3,198,random,you,1,540
27,List2,6,108,8,87,hickory,car,1,514
27,List2,6,109,9,48,auditory,rat,1,624
27,List2,6,110,10,147,testify,fact,1,623
27,List2,6,111,11,52,dearth,pill,1,577
27,List2,6,115,15,129,boredom,seed,1,860
27,List2,6,116,16,174,tenth,warm,1,439
27,List2,6,117,17,4,freedom,four,1,494
27,List2,6,118,18,137,kingdom,boy,1,541
27,List2,6,119,19,34,sapling,eleven,1,557
27,List2,6,120,20,128,earthling,six,1,644
27,List2,6,121,21,109,growth,duck,1,1079
27,List2,6,122,22,65,serfdom,star,1,572
27,List2,6,123,23,80,health,man,1,664
27,List2,6,133,33,44,classify,cash,1,504
27,List2,6,134,34,13,hotelier,solid,1,544
27,List2,6,135,35,122,marketeer,fort,1,594
27,List2,6,136,36,23,justify,profit,1,1138
27,List2,6,137,37,190,courtier,direct,1,642
27,List2,6,138,38,33,nullify,arm,1,533
27,List2,6,139,39,107,racketeer,acid,1,926
27,List2,6,140,40,81,musketeer,front,1,640
27,List2,6,141,41,85,clothier,humid,1,609
27,List2,6,151,51,131,imply,wit,1,549
27,List2,6,153,53,79,flower,list,1,1200
27,List2,6,154,54,78,traitor,past,1,671
27,List2,6,155,55,61,limber,ban,1,731
27,List2,6,156,56,74,hunger,heath,0,1607
27,List2,6,157,57,68,pollen,mist,1,645
27,List2,6,158,58,142,vanish,rapt,0,1159
27,List2,6,165,65,12,weakness,help,1,752
27,List2,6,166,66,84,greatly,chief,1,665
27,List2,6,167,67,50,illness,strong,1,545
27,List2,6,168,68,42,calmness,deaf,1,535
27,List2,6,169,69,40,deathlike,dead,1,695
27,List2,6,170,70,163,waiflike,sick,1,531
27,List2,6,171,71,75,highly,worth,1,614
27,List2,6,172,72,185,stainless,thank,1,521
27,List2,6,173,73,168,warlike,tooth,1,629
27,List2,6,183,83,127,drawer,tract,1,1267
27,List2,6,184,84,19,greenish,sculpt,1,833
27,List2,6,185,85,136,bookish,self,1,957
27,List2,6,186,86,165,drunken,fresh,1,444
27,List2,6,187,87,123,foolish,debt,1,826
27,List2,6,188,88,164,freakish,pray,1,532
27,List2,6,189,89,25,flaxen,profess,1,947
27,List2,6,190,90,39,hunter,soft,1,542
27,List2,6,191,91,86,sailor,fast,1,482
27,List1,5,245,101,198,amplifier,amplif,1,726
27,List1,5,245,102,83,amusing,amus,1,643
27,List1,5,245,103,199,apprising,appris,1,670
27,List1,5,245,104,72,arising,aris,1,888
27,List1,5,245,105,153,blaming,blam,1,963
27,List1,5,245,106,117,candify,cand,1,539
27,List1,5,245,107,43,capturing,captur,1,841
27,List1,5,245,108,26,certify,cert,1,885
27,List1,5,245,109,101,clarify,clar,1,799
27,List1,5,245,110,65,clumsier,clums,1,814
27,List1,5,245,111,140,comelier,comel,1,896
27,List1,5,245,112,98,comparing,compar,1,1446
27,List1,5,245,113,156,competing,compet,1,988
27,List1,5,245,114,1,conditory,condit,1,687
27,List1,5,245,115,20,crating,crat,1,987
27,List1,5,245,116,170,culpatory,culpat,1,687
27,List1,5,245,117,136,dandify,dand,1,639
27,List1,5,245,118,175,dilatory,dilat,1,529
27,List1,5,245,119,60,dinkier,dink,1,1030
27,List1,5,245,120,40,dizzier,dizz,1,648
27,List1,5,245,121,16,droning,dron,1,699
27,List1,5,245,122,61,emptier,empt,1,1294
27,List1,5,245,123,73,emulatory,emulat,1,953
27,List1,5,245,124,164,emulsify,emuls,1,646
27,List1,5,245,125,149,felicify,felic,1,962
27,List1,5,245,126,130,flimsier,flims,1,1398
27,List1,5,245,127,51,forcing,forc,1,651
27,List1,5,245,128,143,forging,forg,1,633
27,List1,5,245,129,8,fumify,fum,1,1377
27,List1,5,245,130,56,hortatory,hortat,1,540
27,List1,5,245,131,35,lonelier,lonel,1,567
27,List1,5,245,132,96,monitory,monit,1,686
27,List1,5,245,133,181,nippier,nipp,1,682
27,List1,5,245,134,42,nuttier,nutt,1,769
27,List1,5,245,135,176,peskier,pesk,1,897
27,List1,5,245,136,111,punitory,punit,1,921
27,List1,5,245,137,57,purifier,purif,1,717
27,List1,5,245,138,93,ropier,rop,1,789
27,List1,5,245,139,29,stratify,strat,0,662
27,List1,5,245,140,105,terrify,terr,1,568
27,List1,5,245,141,68,territory,territ,1,719
27,List1,5,245,142,159,garaging,garag,1,661
27,List1,5,245,143,92,gliding,glid,1,828
27,List1,5,245,144,167,gouging,goug,1,774
27,List1,5,245,145,18,grating,grat,1,1612
27,List1,5,245,146,194,hiking,hik,1,909
27,List1,5,245,147,24,impeding,imped,0,693
27,List1,5,245,148,178,lopping,lopp,1,601
27,List1,5,245,149,99,merging,merg,1,703
27,List1,5,245,150,133,parading,parad,1,1295
27,List1,5,246,151,106,barmen,barm,1,568
27,List1,5,246,152,9,brazen,braz,1,985
27,List1,5,246,153,86,broken,brok,1,652
27,List1,5,246,154,100,fifteen,fifte,1,567
27,List1,5,246,155,115,gotten,gott,1,571
27,List1,5,246,156,90,happen,happ,1,845
27,List1,5,246,157,125,kitchen,kitch,1,885
27,List1,5,246,158,107,stolen,stol,1,520
27,List1,5,246,159,168,worsen,wors,1,663
27,List1,5,246,160,141,writhen,writh,1,656
27,List1,5,246,161,119,blemish,blem,0,884
27,List1,5,246,162,182,furbish,furb,1,658
27,List1,5,246,163,69,skirmish,skirm,0,943
27,List1,5,246,164,82,angrily,angri,1,698
27,List1,5,246,165,3,bimonthly,bimonth,1,776
27,List1,5,246,166,77,colly,col,1,729
27,List1,5,246,167,174,dishevely,disheve,1,673
27,List1,5,246,168,66,equably,equab,1,726
27,List1,5,246,169,37,glibly,glib,1,600
27,List1,5,246,170,36,humbly,humb,1,671
27,List1,5,246,171,10,rally,ral,1,921
27,List1,5,246,172,46,spindly,spind,1,730
27,List1,5,246,173,200,suitably,suitab,1,1079
27,List1,5,246,174,150,treacly,treac,1,1074
27,List1,5,246,175,131,trembly,tremb,1,1902
27,List1,5,246,176,31,variably,variab,1,959
27,List1,5,246,177,2,baroness,baro,1,712
27,List1,5,246,178,67,deaconess,deaco,1,663
27,List1,5,246,179,48,guinness,guin,1,554
27,List1,5,246,180,139,haziness,hazi,1,1584
27,List1,5,246,181,148,accusor,accus,1,603
27,List1,5,246,182,172,advisor,advis,1,680
27,List1,5,246,183,28,alluminor,allumin,1,1022
27,List1,5,246,184,74,author,auth,1,905
27,List1,5,246,185,124,aviator,aviat,1,1172
27,List1,5,246,186,49,censor,cens,1,690
27,List1,5,246,187,81,cursor,curs,1,626
27,List1,5,246,188,102,devisor,devis,1,560
27,List1,5,246,189,110,emperor,emper,1,665
27,List1,5,246,190,30,guarantor,guarant,1,838
27,List1,5,246,191,186,literator,literat,0,963
27,List1,5,246,192,169,paritor,parit,1,759
27,List1,5,246,193,165,recaptor,recapt,1,1254
27,List1,5,246,194,58,redactor,redact,0,805
27,List1,5,246,195,62,tremor,trem,1,1014
27,List1,5,246,196,135,vector,vect,1,1383
27,List1,5,246,197,88,terribly,terrib,1,492
27,List1,5,246,198,103,tolerably,tolerab,1,624
27,List1,5,246,199,144,volubly,volub,1,865
27,List1,5,246,200,122,wiggly,wigg,1,684
27,List2,5,245,101,63,cavalier,caval,1,668
27,List2,5,245,102,51,brigadier,brigad,1,1057
27,List2,5,245,103,57,chevalier,cheval,1,611
27,List2,5,245,104,21,chandelier,chandel,1,578
27,List2,5,245,105,180,adulatory,adulat,1,719
27,List2,5,245,106,188,amatory,amat,1,578
27,List2,5,245,107,117,arbory,arb,1,841
27,List2,5,245,108,35,curatory,curat,1,501
27,List2,5,245,109,130,dormitory,dormit,1,1036
27,List2,5,245,110,103,olfactory,olfact,1,1029
27,List2,5,245,111,77,territory,territ,1,727
27,List2,5,245,112,17,domineer,domin,1,586
27,List2,5,245,113,26,mutineer,mutin,1,675
27,List2,5,245,114,138,celestify,celest,1,1062
27,List2,5,245,115,70,corporify,corpor,1,542
27,List2,5,245,116,89,daintify,daint,0,1986
27,List2,5,245,117,97,dandify,dand,1,996
27,List2,5,245,118,10,fructify,fruct,1,1264
27,List2,5,245,119,126,sensify,sens,1,963
27,List2,5,245,120,120,veneer,ven,1,1105
27,List2,5,245,121,114,reindeer,reind,1,704
27,List2,5,245,122,153,carbineer,carbin,1,625
27,List2,5,245,123,145,donatory,donat,1,600
27,List2,5,245,124,125,excretory,excret,1,827
27,List2,5,245,125,115,gustatory,gustat,1,689
27,List2,5,245,126,64,monitory,monit,1,588
27,List2,5,245,127,187,purgatory,purgat,1,658
27,List2,5,245,128,167,rectory,rect,0,653
27,List2,5,245,129,171,refectory,refect,0,518
27,List2,5,245,130,24,revisory,revis,1,611
27,List2,5,245,131,184,senatory,senat,1,537
27,List2,5,245,132,134,signatory,signat,1,1204
27,List2,5,245,133,32,alkalify,alkal,1,580
27,List2,5,245,134,46,calcify,calc,1,1088
27,List2,5,245,135,182,calorify,calor,1,712
27,List2,5,245,136,18,capacify,capac,1,481
27,List2,5,245,137,143,diabolify,diabol,1,711
27,List2,5,245,138,139,horrify,horr,1,630
27,List2,5,245,139,193,modify,mod,1,746
27,List2,5,245,140,105,prettify,prett,1,1006
27,List2,5,245,141,177,stratify,strat,0,0
27,List2,5,245,142,119,terrify,terr,1,505
27,List2,5,245,143,195,damnatory,damnat,1,539
27,List2,5,245,144,132,piscatory,piscat,1,612
27,List2,5,245,145,178,darling,dar,1,791
27,List2,5,245,146,189,sibling,sib,1,873
27,List2,5,245,147,73,wisdom,wis,1,943
27,List2,5,245,148,47,offertory,offert,1,712
27,List2,5,245,149,31,crematory,cremat,1,589
27,List2,5,245,150,60,carnify,carn,1,940
27,List2,5,246,151,88,eternish,etern,1,1138
27,List2,5,246,152,149,guinness,guin,1,592
27,List2,5,246,153,99,simply,simp,1,1325
27,List2,5,246,154,155,brambly,bramb,1,586
27,List2,5,246,155,156,grizzly,grizz,1,642
27,List2,5,246,156,15,sprightly,spright,0,929
27,List2,5,246,157,151,brinish,brin,1,569
27,List2,5,246,158,72,flemish,flem,0,934
27,List2,5,246,159,29,skirmish,skirm,0,988
27,List2,5,246,160,176,varnish,varn,1,806
27,List2,5,246,161,28,aspirator,aspirat,1,572
27,List2,5,246,162,150,aviator,aviat,1,496
27,List2,5,246,163,53,bachelor,bachel,1,994
27,List2,5,246,164,71,corridor,corrid,1,582
27,List2,5,246,165,58,creator,creat,1,571
27,List2,5,246,166,92,realtor,realt,1,1427
27,List2,5,246,167,159,broiden,broid,1,563
27,List2,5,246,168,102,burden,burd,1,798
27,List2,5,246,169,55,spearmen,spearm,1,850
27,List2,5,246,170,8,spoken,spok,1,695
27,List2,5,246,171,98,stamen,stam,1,964
27,List2,5,246,172,121,trouser,trous,1,713
27,List2,5,246,173,175,smoulder,smould,1,910
27,List2,5,246,174,157,spinster,spinst,1,586
27,List2,5,246,175,45,tamper,tamp,1,696
27,List2,5,246,176,194,thunder,thund,1,667
27,List2,5,246,177,140,monger,mong,1,726
27,List2,5,246,178,101,pamper,pamp,1,909
27,List2,5,246,179,91,semester,semest,1,922
27,List2,5,246,180,197,hamper,hamp,1,964
27,List2,5,246,181,133,jasper,jasp,1,1148
27,List2,5,246,182,16,dander,dand,1,705
27,List2,5,246,183,148,cluster,clust,1,592
27,List2,5,246,184,76,clyster,clyst,1,1215
27,List2,5,246,185,173,betroth,betro,1,1166
27,List2,5,246,186,181,birth,bir,1,640
27,List2,5,246,187,112,belly,bel,1,640
27,List2,5,246,188,160,comply,comp,1,523
27,List2,5,246,189,192,purply,purp,1,754
27,List2,5,246,190,66,spindly,spind,1,597
27,List2,5,246,191,172,sprawly,spraw,1,918
27,List2,5,246,192,199,brackish,brack,1,1084
27,List2,5,246,193,38,snakish,snak,1,654
27,List2,5,246,194,170,condor,cond,1,653
27,List2,5,246,195,124,curator,curat,1,650
27,List2,5,246,196,14,harbor,harb,1,585
27,List2,5,246,197,111,mirror,mirr,1,591
27,List2,5,246,198,9,lichen,lich,1,903
27,List2,5,246,199,179,women,wom,1,775
27,List2,5,246,200,27,tinder,tind,1,812
28,List1,6,4,4,126,kindling,kind,1,319
28,List1,6,5,5,195,dumpling,dump,1,588
28,List1,6,6,6,94,random,ran,1,688
28,List1,6,7,7,83,dearth,dear,0,463
28,List1,6,12,12,198,hickory,hick,1,337
28,List1,6,13,13,183,auditory,audit,1,397
28,List1,6,14,14,63,testify,test,1,421
28,List1,6,24,24,102,boredom,bore,1,523
28,List1,6,25,25,68,tenth,ten,1,380
28,List1,6,26,26,123,freedom,free,1,593
28,List1,6,27,27,47,kingdom,king,1,382
28,List1,6,28,28,81,sapling,sap,0,517
28,List1,6,29,29,182,earthling,earth,1,337
28,List1,6,30,30,127,growth,grow,1,395
28,List1,6,31,31,103,serfdom,serf,0,496
28,List1,6,32,32,151,health,heal,0,535
28,List1,6,42,42,90,classify,class,1,454
28,List1,6,43,43,66,hotelier,hotel,1,507
28,List1,6,44,44,2,marketeer,market,1,500
28,List1,6,45,45,42,justify,just,1,487
28,List1,6,46,46,4,courtier,court,1,477
28,List1,6,47,47,157,nullify,null,1,602
28,List1,6,48,48,57,racketeer,racket,1,474
28,List1,6,49,49,84,musketeer,musket,1,779
28,List1,6,50,50,107,clothier,cloth,1,474
28,List1,6,52,52,110,imply,imp,0,432
28,List1,6,59,59,171,flower,flow,1,520
28,List1,6,60,60,158,traitor,trait,0,542
28,List1,6,61,61,31,limber,limb,1,446
28,List1,6,62,62,32,hunger,hung,0,819
28,List1,6,63,63,168,pollen,poll,1,531
28,List1,6,64,64,176,vanish,van,1,527
28,List1,6,74,74,88,weakness,weak,1,453
28,List1,6,75,75,71,greatly,great,1,377
28,List1,6,76,76,188,illness,ill,1,492
28,List1,6,77,77,115,calmness,calm,1,550
28,List1,6,78,78,140,deathlike,death,1,477
28,List1,6,79,79,22,waiflike,waif,1,534
28,List1,6,80,80,169,highly,high,1,391
28,List1,6,81,81,85,stainless,stain,1,504
28,List1,6,82,82,150,warlike,war,1,610
28,List1,6,92,92,117,drawer,draw,1,430
28,List1,6,93,93,180,greenish,green,1,449
28,List1,6,94,94,96,bookish,book,1,440
28,List1,6,95,95,120,drunken,drunk,1,356
28,List1,6,96,96,174,foolish,fool,1,398
28,List1,6,97,97,130,freakish,freak,1,377
28,List1,6,98,98,92,flaxen,flax,1,367
28,List1,6,99,99,87,hunter,hunt,1,385
28,List1,6,100,100,128,sailor,sail,1,480
28,List1,6,101,1,10,kindling,bread,1,497
28,List1,6,102,2,108,dumpling,hear,1,414
28,List1,6,103,3,37,random,you,1,449
28,List1,6,108,8,43,hickory,car,1,476
28,List1,6,109,9,62,auditory,rat,1,521
28,List1,6,110,10,89,testify,fact,1,362
28,List1,6,111,11,16,dearth,pill,1,475
28,List1,6,115,15,17,boredom,seed,0,439
28,List1,6,116,16,129,tenth,warm,1,412
28,List1,6,117,17,23,freedom,four,1,498
28,List1,6,118,18,164,kingdom,boy,1,617
28,List1,6,119,19,82,sapling,eleven,1,426
28,List1,6,120,20,1,earthling,six,1,576
28,List1,6,121,21,121,growth,duck,1,640
28,List1,6,122,22,143,serfdom,star,1,403
28,List1,6,123,23,15,health,man,1,446
28,List1,6,133,33,46,classify,cash,1,505
28,List1,6,134,34,148,hotelier,solid,0,529
28,List1,6,135,35,56,marketeer,fort,1,509
28,List1,6,136,36,58,justify,profit,1,503
28,List1,6,137,37,54,courtier,direct,0,476
28,List1,6,138,38,162,nullify,arm,1,544
28,List1,6,139,39,197,racketeer,acid,1,461
28,List1,6,140,40,70,musketeer,front,0,413
28,List1,6,141,41,196,clothier,humid,1,584
28,List1,6,151,51,116,imply,wit,1,667
28,List1,6,153,53,7,flower,list,0,667
28,List1,6,154,54,179,traitor,past,1,540
28,List1,6,155,55,64,limber,ban,1,386
28,List1,6,156,56,14,hunger,heath,1,762
28,List1,6,157,57,190,pollen,mist,1,421
28,List1,6,158,58,161,vanish,rapt,1,467
28,List1,6,165,65,69,weakness,help,1,384
