Subject,Session,Group,Block,Procedure,Running,Correct_Response,Trigger,List1,List1.Cycle,List1.Sample,Prime,Target,Target2.ACC,Target2.CRESP,Target2.DurationError,Target2.OnsetDelay,Target2.OnsetTime,Target2.RESP,Target2.RT,Target2.RTTime
25,1,1,245,Procedure2,List2,6,48,48,1,45,racketeer,racket,0,6,0,10,1046534,5,636,1047170
25,1,1,269,Procedure2,List2,6,49,49,1,69,musketeer,musket,1,6,0,10,1136575,6,626,1137201
25,1,1,324,Procedure2,List2,6,50,50,1,124,clothier,cloth,1,6,0,10,1342918,6,671,1343589
25,1,1,328,Procedure2,List2,6,52,52,1,128,imply,imp,1,6,0,10,1357925,6,591,1358516
25,1,1,351,Procedure2,List2,6,59,59,1,151,flower,flow,1,6,0,10,1444214,6,645,1444859
25,1,1,252,Procedure2,List2,6,60,60,1,52,traitor,trait,1,6,0,10,1072796,6,526,1073322
25,1,1,341,Procedure2,List2,6,61,61,1,141,limber,limb,1,6,0,10,1406697,6,547,1407244
25,1,1,332,Procedure2,List2,6,62,62,1,132,hunger,hung,1,6,0,10,1372932,6,816,1373748
25,1,1,303,Procedure2,List2,6,63,63,1,103,pollen,poll,1,6,0,10,1264133,6,545,1264678
25,1,1,291,Procedure2,List2,6,64,64,1,91,vanish,van,1,6,0,10,1219112,6,647,1219759
25,1,1,262,Procedure2,List2,6,74,74,1,62,weakness,weak,0,6,0,10,1110313,5,640,1110953
25,1,1,274,Procedure2,List2,6,75,75,1,74,greatly,great,1,6,0,10,1155333,6,451,1155784
25,1,1,256,Procedure2,List2,6,76,76,1,56,illness,ill,1,6,0,10,1087803,6,526,1088329
25,1,1,322,Procedure2,List2,6,77,77,1,122,calmness,calm,1,6,0,10,1335415,6,614,1336029
25,1,1,220,Procedure2,List2,6,78,78,1,20,deathlike,death,1,6,0,10,952742,6,598,953340
25,1,1,386,Procedure2,List2,6,79,79,1,186,waiflike,waif,0,6,0,10,1575523,5,765,1576288
25,1,1,217,Procedure2,List2,6,80,80,1,17,highly,high,1,6,0,10,941487,6,517,942004
25,1,1,343,Procedure2,List2,6,81,81,1,143,stainless,stain,1,6,0,10,1414200,6,659,1414859
25,1,1,301,Procedure2,List2,6,82,82,1,101,warlike,war,1,6,0,10,1256629,6,537,1257166
25,1,1,353,Procedure2,List2,6,92,92,1,153,drawer,draw,1,6,0,10,1451717,6,534,1452251
25,1,1,357,Procedure2,List2,6,93,93,1,157,greenish,green,1,6,0,10,1466724,6,694,1467418
25,1,1,338,Procedure2,List2,6,94,94,1,138,bookish,book,1,6,0,10,1395442,6,594,1396036
25,1,1,307,Procedure2,List2,6,95,95,1,107,drunken,drunk,1,6,0,10,1279139,6,507,1279646
25,1,1,212,Procedure2,List2,6,96,96,1,12,foolish,fool,1,6,0,10,922728,6,485,923213
25,1,1,392,Procedure2,List2,6,97,97,1,192,freakish,freak,1,6,0,10,1598034,6,542,1598576
25,1,1,268,Procedure2,List2,6,98,98,1,68,flaxen,flax,1,6,0,10,1132823,6,562,1133385
25,1,1,333,Procedure2,List2,6,99,99,1,133,hunter,hunt,1,6,0,10,1376684,6,592,1377276
25,1,1,300,Procedure2,List2,6,100,100,1,100,sailor,sail,1,6,0,10,1252878,6,552,1253430
25,1,1,337,Procedure2,List2,6,101,1,1,137,kindling,bread,1,6,0,10,1391690,6,602,1392292
25,1,1,231,Procedure2,List2,6,102,2,1,31,dumpling,hear,1,6,0,10,994011,6,720,994731
25,1,1,325,Procedure2,List2,6,103,3,1,125,random,you,1,6,0,10,1346670,6,663,1347333
25,1,1,277,Procedure2,List2,6,108,8,1,77,hickory,car,1,6,0,10,1166589,6,523,1167112
25,1,1,292,Procedure2,List2,6,109,9,1,92,auditory,rat,1,6,0,10,1222864,6,703,1223567
25,1,1,335,Procedure2,List2,6,110,10,1,135,testify,fact,1,6,0,10,1384187,6,569,1384756
25,1,1,219,Procedure2,List2,6,111,11,1,19,dearth,pill,1,6,0,10,948990,6,550,949540
25,1,1,280,Procedure2,List2,6,115,15,1,80,boredom,seed,1,6,0,10,1177844,6,540,1178384
25,1,1,321,Procedure2,List2,6,116,16,1,121,tenth,warm,1,6,0,10,1331663,6,654,1332317
25,1,1,287,Procedure2,List2,6,117,17,1,87,freedom,four,1,6,0,10,1204106,6,677,1204783
25,1,1,204,Procedure2,List2,6,118,18,1,4,kingdom,boy,1,6,0,10,892715,6,514,893229
25,1,1,394,Procedure2,List2,6,119,19,1,194,sapling,eleven,1,6,0,10,1605537,6,567,1606104
25,1,1,264,Procedure2,List2,6,120,20,1,64,earthling,six,1,6,0,10,1117817,6,560,1118377
25,1,1,369,Procedure2,List2,6,121,21,1,169,growth,duck,1,6,0,10,1511745,6,497,1512242
25,1,1,296,Procedure2,List2,6,122,22,1,96,serfdom,star,1,6,0,10,1237871,6,648,1238519
25,1,1,239,Procedure2,List2,6,123,23,1,39,health,man,1,6,0,10,1024024,6,627,1024651
25,1,1,377,Procedure2,List2,6,133,33,1,177,classify,cash,1,6,0,10,1541758,6,555,1542313
25,1,1,203,Procedure2,List2,6,134,34,1,3,hotelier,solid,1,6,0,10,888963,6,602,889565
25,1,1,298,Procedure2,List2,6,135,35,1,98,marketeer,fort,1,6,0,10,1245374,6,569,1245943
25,1,1,381,Procedure2,List2,6,136,36,1,181,justify,profit,1,6,0,10,1556765,6,620,1557385
25,1,1,390,Procedure2,List2,6,137,37,1,190,courtier,direct,1,6,0,10,1590530,6,662,1591192
25,1,1,253,Procedure2,List2,6,138,38,1,53,nullify,arm,1,6,0,10,1076548,6,670,1077218
25,1,1,285,Procedure2,List2,6,139,39,1,85,racketeer,acid,1,6,0,10,1196602,6,669,1197271
25,1,1,372,Procedure2,List2,6,140,40,1,172,musketeer,front,1,6,0,10,1523000,6,513,1523513
25,1,1,265,Procedure2,List2,6,141,41,1,65,clothier,humid,1,6,0,10,1121568,6,561,1122129
25,1,1,320,Procedure2,List2,6,151,51,1,120,imply,wit,1,6,0,11,1327912,6,517,1328429
25,1,1,276,Procedure2,List2,6,153,53,1,76,flower,list,1,6,0,10,1162837,6,571,1163408
25,1,1,304,Procedure2,List2,6,154,54,1,104,traitor,past,1,6,0,10,1267884,6,530,1268414
25,1,1,289,Procedure2,List2,6,155,55,1,89,limber,ban,0,6,0,10,1211609,5,910,1212519
25,1,1,336,Procedure2,List2,6,156,56,1,136,hunger,heath,0,6,0,10,1387939,5,809,1388748
25,1,1,314,Procedure2,List2,6,157,57,1,114,pollen,mist,1,6,0,10,1305401,6,972,1306373
25,1,1,211,Procedure2,List2,6,158,58,1,11,vanish,rapt,0,6,0,10,918977,5,540,919517
25,1,1,230,Procedure2,List2,6,165,65,1,30,weakness,help,1,6,0,10,990259,6,784,991043
25,1,1,272,Procedure2,List2,6,166,66,1,72,greatly,chief,1,6,0,10,1147830,6,490,1148320
25,1,1,367,Procedure2,List2,6,167,67,1,167,illness,strong,1,6,0,10,1504241,6,601,1504842
25,1,1,345,Procedure2,List2,6,168,68,1,145,calmness,deaf,1,6,0,10,1421704,6,635,1422339
25,1,1,278,Procedure2,List2,6,169,69,1,78,deathlike,dead,0,6,0,10,1170340,5,924,1171264
25,1,1,339,Procedure2,List2,6,170,70,1,139,waiflike,sick,1,6,0,10,1399194,6,570,1399764
25,1,1,361,Procedure2,List2,6,171,71,1,161,highly,worth,1,6,0,10,1481731,6,527,1482258
25,1,1,378,Procedure2,List2,6,172,72,1,178,stainless,thank,1,6,0,10,1545510,6,659,1546169
25,1,1,308,Procedure2,List2,6,173,73,1,108,warlike,tooth,1,6,0,10,1282891,6,507,1283398
25,1,1,288,Procedure2,List2,6,183,83,1,88,drawer,tract,0,6,0,10,1207857,5,630,1208487
25,1,1,246,Procedure2,List2,6,184,84,1,46,greenish,sculpt,1,6,0,10,1050286,6,868,1051154
25,1,1,313,Procedure2,List2,6,185,85,1,113,bookish,self,1,6,0,10,1301650,6,539,1302189
25,1,1,306,Procedure2,List2,6,186,86,1,106,drunken,fresh,1,6,0,10,1275388,6,594,1275982
25,1,1,221,Procedure2,List2,6,187,87,1,21,foolish,debt,1,6,0,10,956494,6,958,957452
25,1,1,251,Procedure2,List2,6,188,88,1,51,freakish,pray,1,6,0,10,1069044,6,550,1069594
25,1,1,222,Procedure2,List2,6,189,89,1,22,flaxen,profess,0,6,0,10,960245,5,631,960876
25,1,1,319,Procedure2,List2,6,190,90,1,119,hunter,soft,1,6,0,10,1324160,6,573,1324733
25,1,1,388,Procedure2,List2,6,191,91,1,188,sailor,fast,1,6,0,10,1583027,6,709,1583736
25,1,1,57,Procedure1,List1,5,245,101,1,57,amplifier,amplif,1,5,0,10,311402,5,638,312040
25,1,1,113,Procedure1,List1,5,245,102,1,113,amusing,amus,1,5,0,10,521497,5,707,522204
25,1,1,79,Procedure1,List1,5,245,103,1,79,apprising,appris,1,5,0,10,393939,5,651,394590
25,1,1,56,Procedure1,List1,5,245,104,1,56,arising,aris,1,5,0,10,307650,5,758,308408
25,1,1,41,Procedure1,List1,5,245,105,1,41,blaming,blam,1,5,0,10,251375,5,682,252057
25,1,1,155,Procedure1,List1,5,245,106,1,155,candify,cand,0,5,0,10,679068,6,621,679689
25,1,1,199,Procedure1,List1,5,245,107,1,199,capturing,captur,1,5,0,10,844143,5,647,844790
25,1,1,119,Procedure1,List1,5,245,108,1,119,certify,cert,1,5,0,10,544007,5,709,544716
25,1,1,137,Procedure1,List1,5,245,109,1,137,clarify,clar,1,5,0,10,611538,5,1104,612642
25,1,1,59,Procedure1,List1,5,245,110,1,59,clumsier,clums,1,5,0,10,318905,5,631,319536
25,1,1,190,Procedure1,List1,5,245,111,1,190,comelier,comel,1,5,0,10,810378,5,885,811263
25,1,1,23,Procedure1,List1,5,245,112,1,23,comparing,compar,1,5,0,10,183844,5,606,184450
25,1,1,12,Procedure1,List1,5,245,113,1,12,competing,compet,0,5,0,10,142576,6,587,143163
25,1,1,141,Procedure1,List1,5,245,114,1,141,conditory,condit,1,5,0,10,626544,5,610,627154
25,1,1,129,Procedure1,List1,5,245,115,1,129,crating,crat,1,5,0,10,581524,5,639,582163
25,1,1,184,Procedure1,List1,5,245,116,1,184,culpatory,culpat,1,5,0,10,787867,5,660,788527
25,1,1,157,Procedure1,List1,5,245,117,1,157,dandify,dand,1,5,0,10,686572,5,653,687225
25,1,1,29,Procedure1,List1,5,245,118,1,29,dilatory,dilat,1,5,0,10,206355,5,567,206922
25,1,1,114,Procedure1,List1,5,245,119,1,114,dinkier,dink,1,5,0,10,525249,5,779,526028
25,1,1,16,Procedure1,List1,5,245,120,1,16,dizzier,dizz,0,5,0,10,157583,6,636,158219
25,1,1,24,Procedure1,List1,5,245,121,1,24,droning,dron,1,5,0,10,187596,5,574,188170
25,1,1,165,Procedure1,List1,5,245,122,1,165,emptier,empt,1,5,0,10,716585,5,703,717288
25,1,1,133,Procedure1,List1,5,245,123,1,133,emulatory,emulat,1,5,0,10,596531,5,632,597163
25,1,1,78,Procedure1,List1,5,245,124,1,78,emulsify,emuls,1,5,0,10,390188,5,610,390798
25,1,1,174,Procedure1,List1,5,245,125,1,174,felicify,felic,1,5,0,10,750350,5,802,751152
25,1,1,53,Procedure1,List1,5,245,126,1,53,flimsier,flims,1,5,0,10,296395,5,637,297032
25,1,1,107,Procedure1,List1,5,245,127,1,107,forcing,forc,1,5,0,10,498987,5,785,499772
25,1,1,37,Procedure1,List1,5,245,128,1,37,forging,forg,1,5,0,10,236368,5,577,236945
25,1,1,149,Procedure1,List1,5,245,129,1,149,fumify,fum,1,5,0,10,656558,5,1363,657921
25,1,1,134,Procedure1,List1,5,245,130,1,134,hortatory,hortat,1,5,0,10,600283,5,592,600875
25,1,1,161,Procedure1,List1,5,245,131,1,161,lonelier,lonel,1,5,0,10,701578,5,607,702185
25,1,1,4,Procedure1,List1,5,245,132,1,4,monitory,monit,1,5,0,10,112562,5,642,113204
25,1,1,147,Procedure1,List1,5,245,133,1,147,nippier,nipp,0,5,0,10,649055,6,827,649882
25,1,1,80,Procedure1,List1,5,245,134,1,80,nuttier,nutt,0,5,0,10,397691,6,643,398334
25,1,1,73,Procedure1,List1,5,245,135,1,73,peskier,pesk,0,5,0,10,371429,6,514,371943
25,1,1,51,Procedure1,List1,5,245,136,1,51,punitory,punit,1,5,0,10,288892,5,652,289544
25,1,1,89,Procedure1,List1,5,245,137,1,89,purifier,purif,1,5,0,10,431456,5,886,432342
25,1,1,142,Procedure1,List1,5,245,138,1,142,ropier,rop,1,5,0,10,630296,5,890,631186
25,1,1,10,Procedure1,List1,5,245,139,1,10,stratify,strat,1,5,0,10,135072,5,635,135707
25,1,1,173,Procedure1,List1,5,245,140,1,173,terrify,terr,1,5,0,10,746599,5,865,747464
25,1,1,139,Procedure1,List1,5,245,141,1,139,territory,territ,1,5,0,10,619041,5,881,619922
25,1,1,34,Procedure1,List1,5,245,142,1,34,garaging,garag,1,5,0,10,225113,5,617,225730
25,1,1,33,Procedure1,List1,5,245,143,1,33,gliding,glid,1,5,0,10,221361,5,665,222026
25,1,1,116,Procedure1,List1,5,245,144,1,116,gouging,goug,1,5,0,10,532752,5,628,533380
25,1,1,68,Procedure1,List1,5,245,145,1,68,grating,grat,1,5,0,10,352671,5,776,353447
25,1,1,18,Procedure1,List1,5,245,146,1,18,hiking,hik,1,5,0,10,165086,5,557,165643
25,1,1,6,Procedure1,List1,5,245,147,1,6,impeding,imped,1,5,0,10,120066,5,754,120820
25,1,1,176,Procedure1,List1,5,245,148,1,176,lopping,lopp,1,5,0,10,757854,5,978,758832
25,1,1,87,Procedure1,List1,5,245,149,1,87,merging,merg,1,5,0,10,423953,5,789,424742
25,1,1,9,Procedure1,List1,5,245,150,1,9,parading,parad,1,5,0,10,131321,5,634,131955
25,1,1,93,Procedure1,List1,5,246,151,1,93,barmen,barm,1,5,0,10,446463,5,670,447133
25,1,1,158,Procedure1,List1,5,246,152,1,158,brazen,braz,1,5,0,10,690323,5,526,690849
25,1,1,26,Procedure1,List1,5,246,153,1,26,broken,brok,1,5,0,10,195100,5,510,195610
25,1,1,132,Procedure1,List1,5,246,154,1,132,fifteen,fifte,1,5,0,10,592779,5,640,593419
25,1,1,72,Procedure1,List1,5,246,155,1,72,gotten,gott,1,5,0,10,367677,5,602,368279
25,1,1,136,Procedure1,List1,5,246,156,1,136,happen,happ,1,5,0,10,607786,5,776,608562
25,1,1,90,Procedure1,List1,5,246,157,1,90,kitchen,kitch,1,5,0,10,435208,5,790,435998
25,1,1,188,Procedure1,List1,5,246,158,1,188,stolen,stol,1,5,0,10,802874,5,805,803679
25,1,1,48,Procedure1,List1,5,246,159,1,48,worsen,wors,1,5,0,10,277637,5,668,278305
25,1,1,19,Procedure1,List1,5,246,160,1,19,writhen,writh,1,5,0,10,168838,5,605,169443
25,1,1,164,Procedure1,List1,5,246,161,1,164,blemish,blem,1,5,0,10,712833,5,599,713432
25,1,1,46,Procedure1,List1,5,246,162,1,46,furbish,furb,1,5,0,10,270133,5,692,270825
25,1,1,75,Procedure1,List1,5,246,163,1,75,skirmish,skirm,1,5,0,10,378933,5,786,379719
25,1,1,125,Procedure1,List1,5,246,164,1,125,angrily,angri,1,5,0,10,566517,5,830,567347
25,1,1,143,Procedure1,List1,5,246,165,1,143,bimonthly,bimonth,1,5,0,10,634048,5,602,634650
25,1,1,148,Procedure1,List1,5,246,166,1,148,colly,col,1,5,0,10,652806,5,668,653474
25,1,1,151,Procedure1,List1,5,246,167,1,151,dishevely,disheve,1,5,0,10,664061,5,612,664673
25,1,1,21,Procedure1,List1,5,246,168,1,21,equably,equab,1,5,0,10,176341,5,549,176890
25,1,1,11,Procedure1,List1,5,246,169,1,11,glibly,glib,1,5,0,10,138824,5,843,139667
25,1,1,171,Procedure1,List1,5,246,170,1,171,humbly,humb,1,5,0,10,739095,5,641,739736
25,1,1,193,Procedure1,List1,5,246,171,1,193,rally,ral,1,5,0,10,821633,5,813,822446
25,1,1,76,Procedure1,List1,5,246,172,1,76,spindly,spind,1,5,0,10,382684,5,851,383535
25,1,1,77,Procedure1,List1,5,246,173,1,77,suitably,suitab,1,5,0,10,386436,5,643,387079
25,1,1,35,Procedure1,List1,5,246,174,1,35,treacly,treac,1,5,0,10,228865,5,544,229409
25,1,1,152,Procedure1,List1,5,246,175,1,152,trembly,tremb,1,5,0,10,667813,5,564,668377
25,1,1,200,Procedure1,List1,5,246,176,1,200,variably,variab,1,5,0,10,847895,5,639,848534
25,1,1,111,Procedure1,List1,5,246,177,1,111,baroness,baro,1,5,0,10,513994,5,634,514628
25,1,1,14,Procedure1,List1,5,246,178,1,14,deaconess,deaco,1,5,0,10,150079,5,732,150811
25,1,1,150,Procedure1,List1,5,246,179,1,150,guinness,guin,1,5,0,10,660310,5,579,660889
25,1,1,198,Procedure1,List1,5,246,180,1,198,haziness,hazi,1,5,0,10,840391,5,607,840998
25,1,1,159,Procedure1,List1,5,246,181,1,159,accusor,accus,1,5,0,10,694075,5,654,694729
25,1,1,131,Procedure1,List1,5,246,182,1,131,advisor,advis,1,5,0,11,589028,5,671,589699
25,1,1,2,Procedure1,List1,5,246,183,1,2,alluminor,allumin,0,5,0,10,105059,6,849,105908
25,1,1,47,Procedure1,List1,5,246,184,1,47,author,auth,1,5,0,10,273885,5,676,274561
25,1,1,110,Procedure1,List1,5,246,185,1,110,aviator,aviat,1,5,0,10,510242,5,834,511076
25,1,1,1,Procedure1,List1,5,246,186,1,1,censor,cens,1,5,0,10,101307,5,633,101940
25,1,1,96,Procedure1,List1,5,246,187,1,96,cursor,curs,1,5,0,10,457718,5,583,458301
25,1,1,163,Procedure1,List1,5,246,188,1,163,devisor,devis,1,5,0,10,709082,5,607,709689
25,1,1,66,Procedure1,List1,5,246,189,1,66,emperor,emper,1,5,0,10,345167,5,728,345895
25,1,1,95,Procedure1,List1,5,246,190,1,95,guarantor,guarant,1,5,0,10,453966,5,727,454693
25,1,1,91,Procedure1,List1,5,246,191,1,91,literator,literat,1,5,0,10,438960,5,670,439630
25,1,1,70,Procedure1,List1,5,246,192,1,70,paritor,parit,1,5,0,10,360174,5,705,360879
25,1,1,195,Procedure1,List1,5,246,193,1,195,recaptor,recapt,1,5,0,10,829136,5,838,829974
25,1,1,153,Procedure1,List1,5,246,194,1,153,redactor,redact,1,5,0,10,671565,5,612,672177
25,1,1,160,Procedure1,List1,5,246,195,1,160,tremor,trem,1,5,0,10,697827,5,670,698497
25,1,1,74,Procedure1,List1,5,246,196,1,74,vector,vect,1,5,0,10,375181,5,794,375975
25,1,1,20,Procedure1,List1,5,246,197,1,20,terribly,terrib,1,5,0,10,172589,5,662,173251
25,1,1,108,Procedure1,List1,5,246,198,1,108,tolerably,tolerab,1,5,0,10,502739,5,777,503516
25,1,1,54,Procedure1,List1,5,246,199,1,54,volubly,volub,1,5,0,10,300147,5,565,300712
25,1,1,84,Procedure1,List1,5,246,200,1,84,wiggly,wigg,1,5,0,10,412698,5,732,413430
25,1,1,354,Procedure2,List2,5,245,101,1,154,cavalier,caval,1,5,0,10,1455469,5,502,1455971
25,1,1,295,Procedure2,List2,5,245,102,1,95,brigadier,brigad,1,5,0,10,1234119,5,624,1234743
25,1,1,334,Procedure2,List2,5,245,103,1,134,chevalier,cheval,1,5,0,10,1380435,5,649,1381084
25,1,1,387,Procedure2,List2,5,245,104,1,187,chandelier,chandel,1,5,0,10,1579275,5,621,1579896
25,1,1,202,Procedure2,List2,5,245,105,1,2,adulatory,adulat,1,5,0,10,885211,5,650,885861
25,1,1,223,Procedure2,List2,5,245,106,1,23,amatory,amat,1,5,0,10,963997,5,815,964812
25,1,1,352,Procedure2,List2,5,245,107,1,152,arbory,arb,1,5,0,10,1447966,5,533,1448499
25,1,1,391,Procedure2,List2,5,245,108,1,191,curatory,curat,1,5,0,10,1594282,5,606,1594888
25,1,1,318,Procedure2,List2,5,245,109,1,118,dormitory,dormit,1,5,0,10,1320408,5,557,1320965
25,1,1,254,Procedure2,List2,5,245,110,1,54,olfactory,olfact,1,5,0,10,1080300,5,710,1081010
25,1,1,281,Procedure2,List2,5,245,111,1,81,territory,territ,1,5,0,10,1181595,5,669,1182264
25,1,1,241,Procedure2,List2,5,245,112,1,41,domineer,domin,1,5,0,10,1031528,5,626,1032154
25,1,1,374,Procedure2,List2,5,245,113,1,174,mutineer,mutin,1,5,0,10,1530503,5,610,1531113
25,1,1,355,Procedure2,List2,5,245,114,1,155,celestify,celest,1,5,0,10,1459221,5,518,1459739
25,1,1,375,Procedure2,List2,5,245,115,1,175,corporify,corpor,1,5,0,10,1534255,5,626,1534881
25,1,1,250,Procedure2,List2,5,245,116,1,50,daintify,daint,0,5,0,10,1065293,6,629,1065922
25,1,1,315,Procedure2,List2,5,245,117,1,115,dandify,dand,1,5,0,10,1309153,5,700,1309853
25,1,1,248,Procedure2,List2,5,245,118,1,48,fructify,fruct,1,5,0,10,1057789,5,581,1058370
25,1,1,398,Procedure2,List2,5,245,119,1,198,sensify,sens,1,5,0,10,1620544,5,527,1621071
25,1,1,373,Procedure2,List2,5,245,120,1,173,veneer,ven,1,5,0,10,1526751,5,578,1527329
25,1,1,247,Procedure2,List2,5,245,121,1,47,reindeer,reind,1,5,0,10,1054038,5,684,1054722
25,1,1,310,Procedure2,List2,5,245,122,1,110,carbineer,carbin,1,5,0,10,1290395,5,931,1291326
25,1,1,210,Procedure2,List2,5,245,123,1,10,donatory,donat,1,5,0,10,915225,5,868,916093
25,1,1,236,Procedure2,List2,5,245,124,1,36,excretory,excret,1,5,0,10,1012769,5,634,1013403
25,1,1,224,Procedure2,List2,5,245,125,1,24,gustatory,gustat,1,5,0,10,967749,5,687,968436
25,1,1,329,Procedure2,List2,5,245,126,1,129,monitory,monit,1,5,0,10,1361677,5,655,1362332
25,1,1,227,Procedure2,List2,5,245,127,1,27,purgatory,purgat,1,5,0,10,979004,5,727,979731
25,1,1,382,Procedure2,List2,5,245,128,1,182,rectory,rect,1,5,0,10,1560517,5,676,1561193
25,1,1,234,Procedure2,List2,5,245,129,1,34,refectory,refect,0,5,0,10,1005266,6,721,1005987
25,1,1,350,Procedure2,List2,5,245,130,1,150,revisory,revis,1,5,0,10,1440462,5,677,1441139
25,1,1,362,Procedure2,List2,5,245,131,1,162,senatory,senat,1,5,0,10,1485483,5,663,1486146
25,1,1,349,Procedure2,List2,5,245,132,1,149,signatory,signat,1,5,0,10,1436711,5,588,1437299
25,1,1,261,Procedure2,List2,5,245,133,1,61,alkalify,alkal,1,5,0,10,1106561,5,608,1107169
25,1,1,368,Procedure2,List2,5,245,134,1,168,calcify,calc,1,5,0,10,1507993,5,601,1508594
25,1,1,255,Procedure2,List2,5,245,135,1,55,calorify,calor,1,5,0,10,1084051,5,670,1084721
25,1,1,207,Procedure2,List2,5,245,136,1,7,capacify,capac,1,5,0,10,903970,5,595,904565
25,1,1,270,Procedure2,List2,5,245,137,1,70,diabolify,diabol,1,5,0,10,1140327,5,585,1140912
25,1,1,393,Procedure2,List2,5,245,138,1,193,horrify,horr,1,5,0,10,1601785,5,575,1602360
25,1,1,284,Procedure2,List2,5,245,139,1,84,modify,mod,1,5,0,10,1192850,5,773,1193623
25,1,1,316,Procedure2,List2,5,245,140,1,116,prettify,prett,1,5,0,10,1312905,5,596,1313501
25,1,1,235,Procedure2,List2,5,245,141,1,35,stratify,strat,1,5,0,10,1009017,5,578,1009595
25,1,1,347,Procedure2,List2,5,245,142,1,147,terrify,terr,1,5,0,10,1429207,5,572,1429779
25,1,1,240,Procedure2,List2,5,245,143,1,40,damnatory,damnat,1,5,0,10,1027776,5,675,1028451
25,1,1,215,Procedure2,List2,5,245,144,1,15,piscatory,piscat,1,5,0,10,933983,5,709,934692
25,1,1,228,Procedure2,List2,5,245,145,1,28,darling,dar,1,5,0,10,982755,5,976,983731
25,1,1,275,Procedure2,List2,5,245,146,1,75,sibling,sib,1,5,0,10,1159085,5,523,1159608
25,1,1,399,Procedure2,List2,5,245,147,1,199,wisdom,wis,1,5,0,10,1624295,5,584,1624879
25,1,1,232,Procedure2,List2,5,245,148,1,32,offertory,offert,0,5,0,10,997762,6,977,998739
25,1,1,218,Procedure2,List2,5,245,149,1,18,crematory,cremat,1,5,0,10,945239,5,533,945772
25,1,1,331,Procedure2,List2,5,245,150,1,131,carnify,carn,1,5,0,10,1369180,5,752,1369932
25,1,1,214,Procedure2,List2,5,246,151,1,14,eternish,etern,1,5,0,10,930232,5,604,930836
25,1,1,340,Procedure2,List2,5,246,152,1,140,guinness,guin,1,5,0,10,1402945,5,747,1403692
25,1,1,260,Procedure2,List2,5,246,153,1,60,simply,simp,1,5,0,10,1102810,5,599,1103409
25,1,1,400,Procedure2,List2,5,246,154,1,200,brambly,bramb,1,5,0,10,1628047,5,568,1628615
25,1,1,282,Procedure2,List2,5,246,155,1,82,grizzly,grizz,1,5,0,10,1185347,5,677,1186024
25,1,1,327,Procedure2,List2,5,246,156,1,127,sprightly,spright,0,5,0,10,1354173,6,815,1354988
25,1,1,249,Procedure2,List2,5,246,157,1,49,brinish,brin,1,5,0,10,1061541,5,589,1062130
25,1,1,283,Procedure2,List2,5,246,158,1,83,flemish,flem,1,5,0,10,1189099,5,613,1189712
25,1,1,384,Procedure2,List2,5,246,159,1,184,skirmish,skirm,1,5,0,10,1568020,5,740,1568760
25,1,1,389,Procedure2,List2,5,246,160,1,189,varnish,varn,1,5,0,11,1586779,5,957,1587736
25,1,1,259,Procedure2,List2,5,246,161,1,59,aspirator,aspirat,1,5,0,10,1099058,5,631,1099689
25,1,1,366,Procedure2,List2,5,246,162,1,166,aviator,aviat,1,5,0,11,1500490,5,600,1501090
25,1,1,263,Procedure2,List2,5,246,163,1,63,bachelor,bachel,1,5,0,10,1114065,5,624,1114689
25,1,1,257,Procedure2,List2,5,246,164,1,57,corridor,corrid,1,5,0,10,1091555,5,702,1092257
25,1,1,323,Procedure2,List2,5,246,165,1,123,creator,creat,1,5,0,10,1339167,5,694,1339861
25,1,1,206,Procedure2,List2,5,246,166,1,6,realtor,realt,0,5,0,10,900218,6,907,901125
25,1,1,342,Procedure2,List2,5,246,167,1,142,broiden,broid,1,5,0,10,1410449,5,682,1411131
25,1,1,290,Procedure2,List2,5,246,168,1,90,burden,burd,1,5,0,10,1215361,5,654,1216015
25,1,1,302,Procedure2,List2,5,246,169,1,102,spearmen,spearm,0,5,0,10,1260381,6,569,1260950
25,1,1,305,Procedure2,List2,5,246,170,1,105,spoken,spok,1,5,0,10,1271636,5,682,1272318
25,1,1,242,Procedure2,List2,5,246,171,1,42,stamen,stam,1,5,0,10,1035279,5,699,1035978
25,1,1,267,Procedure2,List2,5,246,172,1,67,trouser,trous,1,5,0,10,1129072,5,697,1129769
25,1,1,216,Procedure2,List2,5,246,173,1,16,smoulder,smould,1,5,0,10,937735,5,693,938428
25,1,1,213,Procedure2,List2,5,246,174,1,13,spinster,spinst,1,5,0,10,926480,5,1052,927532
25,1,1,258,Procedure2,List2,5,246,175,1,58,tamper,tamp,1,5,0,10,1095306,5,599,1095905
25,1,1,356,Procedure2,List2,5,246,176,1,156,thunder,thund,1,5,0,10,1462973,5,565,1463538
25,1,1,317,Procedure2,List2,5,246,177,1,117,monger,mong,1,5,0,10,1316656,5,573,1317229
25,1,1,309,Procedure2,List2,5,246,178,1,109,pamper,pamp,1,5,0,10,1286643,5,635,1287278
25,1,1,363,Procedure2,List2,5,246,179,1,163,semester,semest,1,5,0,10,1489234,5,696,1489930
25,1,1,311,Procedure2,List2,5,246,180,1,111,hamper,hamp,1,5,0,10,1294146,5,804,1294950
25,1,1,201,Procedure2,List2,5,246,181,1,1,jasper,jasp,1,5,0,10,881460,5,665,882125
25,1,1,344,Procedure2,List2,5,246,182,1,144,dander,dand,1,5,0,10,1417952,5,683,1418635
